s zeta vism_zeta KOM F Q D
0.16286122563717959 139.71291831118018 -21.103858756497413 180.5872060801999 16.829551812413783 2.0557596785012953 0.12792230349234765
0.17035588097199633 154.55705282874894 -32.40484263315795 195.71094020867935 5.299081820272805 5.780608210944306 0.12511605310825002
0.13178617873245682 142.38464947244066 -7.744403964947551 184.18852421222047 13.741455117017843 3.6107063492099947 0.15102572105164758
0.13489795884289235 146.269328183556 -10.932503347260763 187.83361089954133 22.819271948907986 1.1527413663469974 0.1535679047816574
0.14121695633053125 143.56471029729906 -12.910330263991147 185.1837821493602 20.822199112842377 1.5816414375974799 0.14706417879841238
0.13421356559233494 146.556379673157 -11.243506264643626 188.9227234316919 20.88191333425102 1.26413890218255 0.15379781379936952
0.13755575954344368 143.38235237559218 -11.182543947846842 185.7440228287832 20.831315222022294 1.674174059877047 0.14869288792686353
0.19700665155308367 122.55846632596365 -29.92072751067782 165.8783678805233 22.74265514722837 1.9522601010834402 0.0968970441875015
0.2209253406902834 114.12398647114593 -34.78552879130117 154.5725363713698 6.949910181182222 3.561635963955762 0.08493921568741022
0.2209253406902834 114.12398647114593 -34.78552879130117 154.5725363713698 6.949910181182222 3.561635963955762 0.08493921568741022
0.23345791165735805 111.58107808903291 -36.99145775390731 152.3564884481435 6.787697392683572 3.017535469741184 0.07877019151011432
0.16271646760286315 127.62827610214798 -18.86395543329374 168.9495193127774 21.250012648645033 1.1370616814159662 0.12137733765935486
0.15828068038302484 177.80798817190106 -51.77255700203848 217.47615768956655 2.1721520996073007 3.9503023443992658 0.13498971864679374
0.19071624320553926 127.00968393940533 -28.181198047548772 169.784472523502 6.9545781213507745 5.0689327262099955 0.10151810284806223
0.25186979981789137 99.62509436126422 -40.613461433807146 141.9410890364373 28.264804048197895 3.1045802640552638 0.06760273546588864
0.2668564267575627 101.2550113291878 -41.816711163458734 143.0156675286943 21.918768705809107 3.20734673872015 0.0656385027258666
0.19280385788637835 116.79277093620892 -28.214082884707587 157.14523180630573 30.777478600139467 0.10359464699272847 0.10240052797496614
0.15547695068300144 142.6083717493144 -19.996154168293106 183.03145464400416 23.101741646931707 1.3431220895866685 0.1323996707959429
0.163827615601292 147.99544002697544 -26.32481639242988 188.4798488917516 6.4799164127788025 3.4002449041722858 0.12527821877943646
0.161650783040859 148.82779066286875 -25.85173531478974 189.1211299820966 6.222662995112148 3.5985519564846165 0.1280811849969368
0.17194474961627929 144.31943657925794 -26.7997263054152 184.79256455347988 7.546794034938966 3.340969225605505 0.12319591039336066
0.1970128963286513 109.67737782385382 -30.38800303517726 151.76127209716785 17.189903248230905 3.238883710165667 0.09470872603580528
0.17019675878670962 118.9982099794176 -21.191484062236192 161.91260177560613 18.766877822030292 3.0076816789913554 0.1155421166813558
0.12248410773016909 162.3133100372303 -19.184325155499415 202.12760787216266 4.094352954632306 4.651055344385289 0.16411662607672406
0.19509102011437215 117.11564605983003 -28.42550784745214 159.2023223229577 21.119609089310966 1.068803016823464 0.10429372079275978
0.13412643197893487 146.6968015897209 -11.60288610765912 188.42859822901295 18.629062377368687 1.2888329057476384 0.1517464938372154
0.13164233651232127 147.60328240091476 -10.851305683237385 189.22081446165834 19.363737514322423 1.1096492650978595 0.1541201128953912
0.13796584206375165 143.40918379230683 -10.927463970520156 185.19738618640704 17.233303998699316 1.6562433380172776 0.15062520073508776
0.13619852636087998 144.06744109227722 -10.246916259723449 185.96461716350134 16.97157562916256 1.73426605318706 0.15274135272251993
0.1369772370707777 144.03743008867056 -10.770042879464674 186.0032400593131 16.5233067159938 1.7860560179549985 0.15173338104999234
0.12593374473463315 158.85526627015855 -17.010689707250705 200.70676637833037 18.000072168555768 0.10249511358383234 0.1649523450804789
0.14485431863355228 170.00390386239425 -38.71642763721722 211.5371299925086 18.99206677065258 0.7224304002880415 0.1411907830970207
0.16631012055224484 163.2496268502893 -38.562650346779336 202.75686566996316 1.1324533314146947 6.4687712697714055 0.12281405654543075
0.21645285759524674 110.0643934718307 -34.45757895463507 151.34963295007768 13.341587271337584 4.751212046536435 0.0838574670089146
0.13731813218961103 116.39760521977516 -5.353769376336196 158.90717728771176 23.56092716220921 4.915185635706593 0.14280515842179292
0.13909126736805794 143.1195771187189 -11.517147431613264 184.74402117350564 23.26119531166063 1.1212468318797528 0.1494314965114159
0.12340174680152406 174.29510901192805 -35.36364811480441 216.73709567297112 23.534925304327867 1.6813933651323707 0.16761824419348986
0.23737745976651378 101.26844489699903 -39.13794960796081 142.46151554862766 16.5383559166865 1.741466183164965 0.07474556588516404
0.2086050039255178 114.74139482912608 -31.890951054739567 155.9408103024711 5.761747555279928 6.771364793201247 0.09294211470781033
0.13375957697859958 170.7819480413751 -35.214144058119395 211.91583464577147 24.11716117020309 2.392220410955333 0.15585007947953042
0.1274864624228504 175.99969135716435 -39.57570356574328 217.31462418209478 4.530690466139529 5.388410595937528 0.1571040064134497
0.14924861964156544 155.05876152073932 -24.96855367383954 195.79017993509683 5.473467479133742 5.561120437608943 0.142085541347615
0.11827035386496548 145.2459525448507 -0.04705768120328635 185.72955695773877 1.5022062451136016 6.142338359068582 0.16921274682494428
0.12421354823839031 165.52033851807832 -24.875148383862864 206.72126747500445 14.034554553148716 4.700177166211814 0.15954031569972582
0.12741442376125497 165.56470964107933 -26.246248774734525 206.65215769518207 14.300713599222869 4.235968933073859 0.15770525357605816
0.18169345351710836 119.45001201114943 -25.16588569797798 160.78978703744662 18.570070118214208 0.6678249700663679 0.10688528832193199
0.14429823577389927 150.5085702172247 -19.720962174182347 188.73625819072882 26.842446432139113 2.4510440589289635 0.1423378955555962
0.13632445037230614 167.67696775119444 -32.875514159470505 208.80795510217325 1.1684016836216262 4.807498379766886 0.1469022618337239
0.16598945772606472 135.29812341016594 -22.418662016256523 176.97999935074608 0.408053918364768 5.063834262187091 0.11669099431934316
0.18282029621299295 129.2911347559891 -26.02112457289465 170.3783266149567 6.735991473135806 3.865083741363401 0.10861517476284263
0.1828060000629009 129.71524989992324 -26.101718151778957 170.84096896249497 4.850187458937889 4.033341522735646 0.10827183900603263
0.184466888972509 129.06239523040884 -26.596886115860706 170.18169244032828 4.663211787009363 4.071237845872527 0.10645943242681435
0.184466888972509 129.06239523040884 -26.596886115860706 170.18169244032828 4.663211787009363 4.071237845872527 0.10645943242681435
0.184466888972509 129.06239523040884 -26.596886115860706 170.18169244032828 4.663211787009363 4.071237845872527 0.10645943242681435
