58843.75503196641,10047.516294365389,89.0104559678105,9887.527456122532,81.77259755174877
58843.92186787488,10380.812536951014,148.22507801744524,10211.975542099866,50.4610344251426
58844.06783628273,10220.204334945813,90.65904508054768,10017.071609091956,74.94833249359742
58844.74879011938,8914.816681833745,57.01079963023694,8989.129727044907,98.09022900435923
58844.915591227895,8346.277679437864,54.01034715933194,8261.316710866062,46.13848153480024
58845.068503644296,7810.688451356742,37.892607740804195,7866.65948772514,36.226837224257075
58845.70471332777,5383.826657322586,62.77760303065015,5428.962032740494,33.3247514831934
58845.87150264418,4666.47029493783,30.07711178213077,4860.836514155145,50.38090488350004
58846.03832673687,4417.95130648566,58.186359421069334,4190.982304722263,31.447507495757225
58847.89411976051,4463.915736760053,60.051970819729995,4599.565029351044,52.9358925984423
58848.05284203331,5115.837321670871,47.43471622872347,5113.326002620811,27.173372925854444
58848.71133025468,7545.863165020074,63.31594056033443,7520.334966208937,102.56232544488202
58848.87815412104,8083.679511721872,53.2456778729447,8079.903535529643,52.555138528155545
58849.04266321295,8509.808561276153,113.14969148552144,8594.424411152027,45.6350524922256
